session_id,cluster,probability,pca_x,pca_y,original_length,used_length,sequence
de9f2ec7-240a-43d9-a16e-fe5aa9dd744d,-1,0.0,-0.15949268639087677,-0.29626408219337463,74,75,[CLS] HOME|START_SESSION|NONE HOME|TAB_RETURN|GAP_UNKNOWN HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|INACTIVE|GAP_LONG HOME|ADD_CART|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK PRODUCT|VIEW_PRODUCT|CLICK PRODUCT|ENTER_PRODUCT|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ADD_CART|CLICK CART|ENTER_CART|NONE CART|SCROLL_PAGE|SCROLL_UNKNOWN CART|CHECK_SHIPPING|HOVER_SHORT CART|INACTIVE|GAP_LONG CART|CHECK_PRICE|HOVER_SHORT CART|CLICK_ELEMENT|CLICK CART|CLICK_BUY|CLICK CART|HOVER_ELEMENT|HOVER_SHORT CART|START_INPUT|FOCUS CART|CLICK_ELEMENT|CLICK CART|EDIT_INPUT|CHANGE CART|HOVER_ELEMENT|HOVER_SHORT CART|CHECK_PRICE|HOVER_LONG CART|EDIT_INPUT|BLUR CART|CHECK_PRICE|HOVER_SHORT CART|HOVER_ELEMENT|HOVER_SHORT CART|START_INPUT|FOCUS CART|EDIT_INPUT|BLUR CART|CLICK_ELEMENT|CLICK CART|ADD_CART|HOVER_LONG CART|INACTIVE|GAP_MEDIUM CART|ADD_CART|HOVER_SHORT CART|HOVER_ELEMENT|HOVER_SHORT CART|ADD_CART|CLICK HOME|ENTER_HOME|NONE HOME|ADD_CART|HOVER_SHORT PRODUCT|ZOOM_IMAGE|ZOOM HOME|SCROLL_HOME|SCROLL_LOW HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|CHECK_PRICE|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|CHECK_SHIPPING|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK PRODUCT|VIEW_PRODUCT|CLICK PRODUCT|ENTER_PRODUCT|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|ADD_CART|CLICK CART|ENTER_CART|NONE CART|SCROLL_PAGE|SCROLL_UNKNOWN CART|HOVER_ELEMENT|HOVER_SHORT CART|CHECK_PRICE|HOVER_SHORT CART|CLICK_ELEMENT|CLICK CART|HOVER_ELEMENT|HOVER_SHORT CART|CHECK_PRICE|HOVER_SHORT CART|SCROLL_PAGE|SCROLL_LOW CART|CHECK_PRICE|HOVER_SHORT CART|HOVER_ELEMENT|HOVER_SHORT
6815522b-6f6e-455b-b115-41fa3438245c,0,0.8887105714154462,0.6884311437606812,-0.2923881709575653,27,28,[CLS] HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|CHECK_PRICE|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_MID PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|INACTIVE|GAP_MEDIUM PRODUCT|START_SESSION|NONE PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|TAB_OUT|NONE
fb56d51e-78c5-493c-b85c-ec3d4e86d47e,3,0.7747149200184319,-0.594071626663208,-0.41222938895225525,55,56,[CLS] HOME|START_SESSION|NONE HOME|HOVER_ELEMENT|HOVER_SHORT HOME|INACTIVE|GAP_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_HIGH HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_HIGH HOME|ADD_CART|HOVER_SHORT HOME|ADD_CART|CLICK PRODUCT|ADD_CART|CLICK HOME|ADD_CART|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_UNKNOWN HOME|HOVER_ELEMENT|HOVER_SHORT HOME|ADD_CART|CLICK PRODUCT|ADD_CART|CLICK HOME|ADD_CART|HOVER_SHORT HOME|CLICK_BUY|HOVER_SHORT HOME|VIEW_REVIEW|HOVER_SHORT HOME|CLICK_BUY|CLICK PRODUCT|CLICK_BUY|CLICK HOME|CLICK_BUY|HOVER_SHORT HOME|CHECK_SIZE|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK PRODUCT|CLICK_BUY|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CHECK_SHIPPING|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_MID HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_HIGH HOME|CHECK_SHIPPING|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_HIGH HOME|SCROLL_HOME|SCROLL_UNKNOWN HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_HIGH HOME|ADD_CART|HOVER_SHORT HOME|ADD_CART|CLICK PRODUCT|ADD_CART|CLICK HOME|SCROLL_HOME|SCROLL_UNKNOWN HOME|ADD_CART|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT HOME|VIEW_REVIEW|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_LONG HOME|ADD_CART|HOVER_SHORT HOME|ADD_CART|CLICK PRODUCT|ADD_CART|CLICK HOME|ADD_CART|HOVER_SHORT HOME|TAB_OUT|NONE
ac472bfb-2255-45e4-ac65-7a9097c6f8ad,0,0.8145126737277842,0.38978487253189087,-0.20695511996746063,114,115,[CLS] HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|VIEW_PRODUCT|CLICK PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|VIEW_REVIEW|HOVER_SHORT CART|ENTER_CART|NONE CART|CLICK_ELEMENT|CLICK CART|HOVER_ELEMENT|HOVER_SHORT CART|CLICK_ELEMENT|CLICK CART|REMOVE_CART|CLICK CART|CHECK_SIZE|HOVER_SHORT CART|INACTIVE|GAP_SHORT CART|CLICK_ELEMENT|CLICK CART|REMOVE_CART|CLICK CART|CLICK_ELEMENT|CLICK CART|REMOVE_CART|CLICK CART|CLICK_ELEMENT|CLICK CART|REMOVE_CART|CLICK CART|ADD_CART|HOVER_SHORT HOME|ENTER_HOME|NONE HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|INACTIVE|GAP_LONG HOME|CHECK_PRICE|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CHECK_SIZE|CLICK PRODUCT|VIEW_PRODUCT|CLICK PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT CART|ENTER_CART|NONE CART|CLICK_ELEMENT|CLICK CART|HOVER_ELEMENT|HOVER_SHORT CART|CLICK_ELEMENT|CLICK CART|REMOVE_CART|CLICK CART|HOVER_ELEMENT|HOVER_SHORT CART|ADD_CART|HOVER_SHORT PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|HOVER_ELEMENT|HOVER_LONG PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|VIEW_PRODUCT|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|HOVER_ELEMENT|HOVER_LONG PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|ZOOM_IMAGE|ZOOM PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT CART|ENTER_CART|NONE CART|CLICK_ELEMENT|CLICK CART|HOVER_ELEMENT|HOVER_SHORT CHECKOUT|ENTER_CHECKOUT|NONE CHECKOUT|CLICK_ELEMENT|CLICK CHECKOUT|CLICK_BUY|CLICK CHECKOUT|CLICK_BUY|HOVER_SHORT CHECKOUT|HOVER_ELEMENT|HOVER_SHORT CHECKOUT|START_INPUT|FOCUS CHECKOUT|HOVER_ELEMENT|HOVER_SHORT CHECKOUT|EDIT_INPUT|BLUR CHECKOUT|ABANDON_INPUT|EMPTY CHECKOUT|CLICK_ELEMENT|CLICK CHECKOUT|CLICK_BUY|CLICK CHECKOUT|HOVER_ELEMENT|HOVER_SHORT HOME|ENTER_HOME|NONE HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CHECK_PRICE|HOVER_SHORT HOME|INACTIVE|GAP_MEDIUM HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CHECK_PRICE|HOVER_LONG HOME|HOVER_ELEMENT|HOVER_LONG HOME|INACTIVE|GAP_LONG HOME|CHECK_PRICE|HOVER_LONG HOME|HOVER_ELEMENT|HOVER_SHORT HOME|INACTIVE|GAP_MEDIUM HOME|CHECK_PRICE|HOVER_LONG HOME|TAB_OUT|NONE HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE
38c6f252-1945-4801-814a-c75840fdcef1,-1,0.0,0.353828489780426,0.4453962743282318,91,92,[CLS] HOME|START_SESSION|NONE PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_LOW PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|SCROLL_PRICE|SCROLL_LOW PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_LOW PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|SCROLL_REVIEW|SCROLL_HIGH PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|CLICK_BUY|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_REVIEW|SCROLL_MID PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|CLICK_BUY|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|START_INPUT|FOCUS PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|EDIT_INPUT|CHANGE PRODUCT|EDIT_INPUT|BLUR PRODUCT|START_INPUT|FOCUS PRODUCT|EDIT_INPUT|CHANGE PRODUCT|EDIT_INPUT|BLUR PRODUCT|START_INPUT|FOCUS PRODUCT|EDIT_INPUT|CHANGE PRODUCT|EDIT_INPUT|BLUR PRODUCT|START_INPUT|FOCUS PRODUCT|EDIT_INPUT|CHANGE PRODUCT|HOVER_ELEMENT|HOVER_LONG PRODUCT|EDIT_INPUT|BLUR PRODUCT|START_INPUT|FOCUS PRODUCT|CHECK_SHIPPING|CLICK PRODUCT|EDIT_INPUT|CHANGE PRODUCT|CHECK_SHIPPING|CLICK PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_LOW PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_MID PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_HIGH PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|EDIT_INPUT|BLUR PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_UNKNOWN PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|START_INPUT|FOCUS PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|EDIT_INPUT|CHANGE PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|EDIT_INPUT|BLUR PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|CLICK_BUY|CLICK PRODUCT|HOVER_ELEMENT|HOVER_SHORT HOME|CHECK_SHIPPING|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CHECK_SHIPPING|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CHECK_SHIPPING|HOVER_SHORT
8469ab3f-b84c-445d-916c-076754cdc1b6,-1,0.0,0.3033634424209595,0.400227427482605,62,63,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLL_LOW PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|CHECK_PRICE|CLICK PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|CHECK_PRICE|CLICK PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_REVIEW|SCROLL_HIGH PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_REVIEW|SCROLL_MID PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CLICK_BUY|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|CLICK_BUY|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_LOW PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_MID PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_HIGH PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT_DETAIL|SCROLL_MID
05e40e9a-641e-4336-a7e5-883d20c58c33,-1,0.0,-0.5021555423736572,-0.05210007727146149,59,60,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLL_LOW PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|CHECK_PRICE|CLICK PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_LOW PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK HOME|VIEW_REVIEW|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|ADD_CART|CLICK PRODUCT|ADD_CART|CLICK HOME|ADD_CART|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|TAB_OUT|NONE HOME|INACTIVE|GAP_LONG HOME|TAB_RETURN|GAP_LONG PRODUCT|ADD_CART|HOVER_LONG PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CHECK_PRICE|HOVER_SHORT HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|CLICK_ELEMENT|CLICK
